Graph,avg_time
si6_b03_m400.A06,0.00018095970153808594
si6_b03_m400.A07,0.00018057823181152343
si6_b03_m400.A08,0.00018262863159179688
si6_b03_m400.A09,0.00018110275268554688
si6_b03_m400.A10,0.00017986297607421874
si6_b03_m400.A11,0.0001819610595703125
si6_b03_m400.A12,0.0001822948455810547
si6_b03_m400.A13,0.00018377304077148436
si6_b03_m400.A14,0.0001819610595703125
si6_b03_m400.A15,0.00018525123596191406
si6_b03_m400.A16,0.00018591880798339843
si6_b03_m400.A17,0.00018305778503417968
si6_b03_m400.A18,0.00018143653869628906
si6_b03_m400.A19,0.00018091201782226561
si6_b03_m400.A20,0.0001819133758544922
si6_b03_m400.A21,0.00018157958984375
si6_b03_m400.A22,0.0001819610595703125
si6_b03_m400.A23,0.000182342529296875
si6_b03_m400.A24,0.0001827239990234375
si6_b03_m400.A25,0.00018105506896972656
si6_b03_m400.A26,0.00018310546875
si6_b03_m400.A27,0.00018148422241210939
si6_b03_m400.A28,0.00018296241760253906
si6_b03_m400.A29,0.00018124580383300782
si6_b03_m400.A30,0.00018296241760253906
si6_b03_m400.A31,0.0001811981201171875
si6_b03_m400.A32,0.00018315315246582032
si6_b03_m400.A33,0.0001835346221923828
si6_b03_m400.A34,0.00018115043640136718
si6_b03_m400.A35,0.0001839160919189453
si6_b03_m400.A36,0.00018277168273925782
si6_b03_m400.A37,0.00018434524536132814
si6_b03_m400.A38,0.00018210411071777343
si6_b03_m400.A39,0.00018062591552734376
si6_b03_m400.A40,0.0001811981201171875
si6_b03_m400.A41,0.00017900466918945311
si6_b03_m400.A42,0.00018253326416015626
si6_b03_m400.A43,0.00018086433410644532
si6_b03_m400.A44,0.00018148422241210939
si6_b03_m400.A45,0.00018086433410644532
si6_b03_m400.A46,0.00018277168273925782
si6_b03_m400.A47,0.00018100738525390626
si6_b03_m400.A48,0.00018467903137207032
si6_b03_m400.A49,0.0001816272735595703
si6_b03_m400.A50,0.00018138885498046874
si6_b03_m400.A51,0.0001803874969482422
si6_b03_m400.A52,0.0001801013946533203
si6_b03_m400.A53,0.00018181800842285157
si6_b03_m400.A54,0.00018124580383300782
si6_b03_m400.A55,0.00018305778503417968
si6_b03_m400.A56,0.00018033981323242187
si6_b03_m400.A57,0.00018320083618164062
si6_b03_m400.A58,0.00018310546875
si6_b03_m400.A59,0.00018215179443359375
si6_b03_m400.A60,0.00018115043640136718
si6_b03_m400.A61,0.0001800537109375
si6_b03_m400.A62,0.00018281936645507811
si6_b03_m400.A63,0.0001804828643798828
si6_b03_m400.A64,0.00018072128295898438
si6_b03_m400.A65,0.00018134117126464844
si6_b03_m400.A66,0.00018334388732910156
si6_b03_m400.A67,0.0001804828643798828
si6_b03_m400.A68,0.0001857280731201172
si6_b03_m400.A69,0.00018205642700195313
si6_b03_m400.A70,0.00018095970153808594
si6_b03_m400.A71,0.00018110275268554688
si6_b03_m400.A72,0.000182342529296875
si6_b03_m400.A73,0.00018172264099121095
si6_b03_m400.A74,0.00018100738525390626
si6_b03_m400.A75,0.00018177032470703124
si6_b03_m400.A76,0.00018129348754882812
si6_b03_m400.A77,0.00018224716186523437
si6_b03_m400.A78,0.00018205642700195313
si6_b03_m400.A79,0.00018215179443359375
si6_b03_m400.A80,0.00018053054809570314
si6_b03_m400.A81,0.000182342529296875
si6_b03_m400.A82,0.00018205642700195313
si6_b03_m400.A83,0.00018091201782226561
si6_b03_m400.A84,0.00018157958984375
si6_b03_m400.A85,0.00018243789672851564
si6_b03_m400.A86,0.00018262863159179688
si6_b03_m400.A87,0.00018215179443359375
si6_b03_m400.A88,0.0001838207244873047
si6_b03_m400.A89,0.00018277168273925782
si6_b03_m400.A90,0.00018243789672851564
si6_b03_m400.A91,0.0001827239990234375
si6_b03_m400.A92,0.0001819133758544922
si6_b03_m400.A93,0.00018157958984375
si6_b03_m400.A94,0.0001807689666748047
si6_b03_m400.A95,0.00018262863159179688
si6_b03_m400.A96,0.0001803874969482422
si6_b03_m400.A97,0.00018262863159179688
si6_b03_m400.A98,0.00017876625061035155
si6_b03_m400.A99,0.00018401145935058593
si6_b03_m600.A00,0.0002898693084716797
si6_b03_m600.A01,0.00028743743896484373
si6_b03_m600.A02,0.0002880096435546875
si6_b03_m600.A03,0.0002871513366699219
si6_b03_m600.A04,0.0002881526947021484
si6_b03_m600.A05,0.00029072761535644533
si6_b03_m600.A06,0.00028619766235351565
si6_b03_m600.A07,0.00029125213623046873
si6_b03_m600.A08,0.00028967857360839844
si6_b03_m600.A09,0.0002864837646484375
si6_b03_m600.A10,0.00028824806213378906
si6_b03_m600.A11,0.00028853416442871095
si6_b03_m600.A12,0.00029144287109375
si6_b03_m600.A13,0.0002935886383056641
si6_b03_m600.A14,0.0002919673919677734
si6_b03_m600.A15,0.0002903938293457031
si6_b03_m600.A16,0.0002871513366699219
si6_b03_m600.A17,0.00029044151306152345
si6_b03_m600.A18,0.00029430389404296877
si6_b03_m600.A19,0.00029392242431640624
si6_b03_m600.A20,0.00029277801513671875
si6_b03_m600.A21,0.0002933025360107422
si6_b03_m600.A22,0.00029435157775878904
